Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
18267671132,"Apr 26, 2026, 1:13:10 PM",Morning Run,Run,Woke up decided to run a half marathon,6463,21.12,,,false,,,activities/18267671132.gpx,,,6463.0,6460.0,21125.0,5.92,3.27,28.8,27.6,1.5,6.8,4.1,0.0,,,,,,,,,1686.0,,,,,,,,,,,,,,,,0.0,,1.0,21152.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3.269,0.0,,,,18880.0,0.0,,,,3.274,,,,,,,,,,,,""
18257337666,"Apr 25, 2026, 8:14:51 PM",Afternoon Run,Run,"",2693,8.20,,,false,,,,,,2693.0,2693.0,8207.7,,3.048,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/6E9429C9-4988-4315-892C-8A8639E2594D.jpg
18241176435,"Apr 24, 2026, 3:41:46 PM",Lunch Run,Run,"",3869,11.74,,,false,,,,,,3869.0,3869.0,11748.2,,3.037,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.037,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/CCA61CFC-FB9A-46DD-ABAA-682DB96C8C8A.jpg
18218372289,"Apr 22, 2026, 9:36:42 PM",Afternoon Run,Run,"",2970,8.20,,,false,,,,,,2970.0,2970.0,8207.7,,2.764,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.764,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/364D61A8-AE88-4F85-B86D-3AE19345A42B.jpg
18205872006,"Apr 21, 2026, 11:45:36 PM",Evening Run,Run,"",3777,9.81,,,false,,,,,,3777.0,3777.0,9817.0,,2.599,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.599,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/B63B9F50-3C45-49B9-826E-6F7AF56FF877.jpg
18190551719,"Apr 20, 2026, 10:04:13 PM",Evening Run,Run,"",3713,11.26,,,false,,,,,,3713.0,3713.0,11265.4,,3.034,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.034,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/582D7B41-B8DC-4D92-A91F-E902825FF2C0.jpg
18178399053,"Apr 19, 2026, 10:18:17 PM",Evening Run,Run,"",3288,9.98,,,false,,,,,,3288.0,3288.0,9984.0,,3.036,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/D2E838D0-5E1A-4CD1-98FB-8DA7BBD50083.jpg
18126574854,"Apr 16, 2026, 1:34:38 AM",Night Run,Run,"",1814,5.47,,,false,,,,,,1814.0,1814.0,5471.8,,3.016,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.016,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/B6399663-AAC4-4CDB-B7A2-35BE5AC7083C.jpg
18111683552,"Apr 14, 2026, 10:43:20 PM",Evening Run,Run,"",2266,6.92,,,false,,,,,,2266.0,2266.0,6920.2,,3.054,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.054,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/F87204B6-333D-4B6A-A298-25ACBB21D604.jpg
18097181325,"Apr 13, 2026, 9:38:11 PM",Afternoon Run,Run,"",3144,10.42,,,false,,,activities/18097181325.gpx,,,3144.0,3108.0,10423.7,5.58,3.354,10.5,9.2,1.5,6.8,4.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10435.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.315,7.7,,,,9062.0,0.0,,,,3.358,,,,,,,,,,,,""
18086286206,"Apr 12, 2026, 11:57:27 PM",Evening Run,Run,"",2904,8.85,,,false,,,,,,2904.0,2904.0,8851.4,,3.048,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/43D44E3F-C410-4434-B2EC-81EB6EC07F20.jpg
18072500780,"Apr 11, 2026, 10:47:49 PM",Evening Run,Run,"",3104,8.04,,,false,,,,,,3104.0,3104.0,8046.7,,2.592,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.592,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/40477C7E-1665-40D9-BD5D-57AC67F63618.jpg
18056218062,"Apr 10, 2026, 4:34:46 PM",Lunch Run,Run,"",2652,8.72,,,false,,,activities/18056218062.gpx,,,2652.0,2643.0,8726.1,4.7,3.302,10.2,9.2,1.5,6.8,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,0.0,,,,7712.0,0.0,,,,3.311,,,0.0,0.0,,,,0.0,,,,""
18046748586,"Apr 9, 2026, 9:18:02 PM",Afternoon Run,Run,"",2699,8.91,,,false,,,activities/18046748586.gpx,,,2699.0,2647.0,8909.8,5.62,3.366,8.2,8.2,0.5,3.6,3.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8919.3,,,,,,,,,,,,,,,,,,,,,,,,,,,3.301,109.1,,,,7780.0,0.0,,,,3.37,,,,,,,,,,,,""
18034150854,"Apr 8, 2026, 10:18:53 PM",Evening Run,Run,"",3269,9.92,,,false,,,,,,3269.0,3269.0,9926.3,,3.036,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/AFEF83F4-637E-4BF7-A92C-48E469FD36BE.jpg
18019768379,"Apr 7, 2026, 9:59:42 PM",Afternoon Run,Run,"",3164,9.65,,,false,,,,,,3164.0,3164.0,9656.1,,3.052,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.052,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/02CA5758-4413-406C-A57F-A0336939E555.jpg
18006202971,"Apr 6, 2026, 10:24:55 PM",Evening Run,Run,"",2959,9.01,,,false,,,,,,2959.0,2959.0,9012.3,,3.046,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.046,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1573B46E-6725-429C-95E3-63D63A5F41F6.jpg
17993261840,"Apr 5, 2026, 11:17:28 PM",Evening Run,Run,"",2168,6.59,,,false,,,,,,2168.0,2168.0,6598.3,,3.044,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/714D89B2-0ACA-401E-BD83-A8341AD34421.jpg
17981433359,"Apr 4, 2026, 11:55:53 PM",Evening Run,Run,"",2291,7.06,,,false,,,,,,2291.0,2291.0,7063.2,,3.083,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.083,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/D814747F-DC84-4A30-80FA-1A66AA87B4EB.jpg
17961951248,"Apr 3, 2026, 11:22:12 AM",Morning Run,Run,Morning miles before 18.06,5740,16.24,,,false,,,activities/17961951248.gpx,,,5740.0,5187.0,16248.8,6.6,3.133,95.5,95.4,1.8,29.8,13.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,16420.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.831,252.4,,,,14928.0,0.0,,,,3.166,,,0.0,0.0,,,,0.0,,,,""
17944166604,"Apr 1, 2026, 11:05:23 PM",Evening Run,Run,"",2700,7.32,,,false,,,,,,2700.0,2700.0,7327.5,,2.714,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/25167FD0-DE85-43F4-91B8-044BD30C9236.jpg
17930976183,"Mar 31, 2026, 9:40:57 PM",Afternoon Run,Run,"",2969,9.71,,,false,,,activities/17930976183.gpx,,,2969.0,2820.0,9711.5,5.31,3.444,23.4,23.5,1.5,11.9,6.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,9742.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.271,136.1,,,,8196.0,0.0,,,,3.455,,,,,,,,,,,,""
17917993822,"Mar 30, 2026, 10:00:02 PM",Evening Run,Run,"",1778,6.03,,,false,,,activities/17917993822.gpx,,,1778.0,1768.0,6032.5,5.86,3.412,16.5,16.9,1.5,11.9,4.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6050.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.393,187.0,,,,5206.0,0.0,,,,3.422,,,,,,,,,,,,""
17914903359,"Mar 29, 2026, 7:45:00 PM",Afternoon Run,Run,"",2645,8.04,,,false,,,,,,2645.0,2645.0,8046.7,,3.042,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/66AB3C39-9810-4DF5-9EEE-B09518703761.jpg
17914895403,"Mar 27, 2026, 4:57:00 PM",Lunch Run,Run,"",1855,5.63,,,false,,,,,,1855.0,1855.0,5632.7,,3.037,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.037,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/5ED64838-4290-42B1-AC4B-6E7D3BC97D40.jpg
17824974299,"Mar 23, 2026, 7:33:15 AM",Morning Run,Run,"",5309,6.56,,,false,,,activities/17824974299.gpx,,,5309.0,2069.0,6563.0,7.72,3.172,5.3,27.9,3.3,26.2,3.6,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6530.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1.236,0.0,,,,5940.0,0.0,,,,3.156,,,,,,,,,,,,""
17802829410,"Mar 21, 2026, 12:34:50 PM",Afternoon Run,Run,Mallorcaaaaa,2047,6.12,,,false,,,activities/17802829410.gpx,,,2047.0,1940.0,6122.8,5.16,3.156,7.7,23.0,2.6,26.2,10.8,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6114.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2.991,0.0,,,,5544.0,0.0,,,,3.152,,,,,,,,,,,,""
17774876419,"Mar 19, 2026, 3:56:11 AM",Night Run,Run,"",3476,8.68,,,false,,,,,,3476.0,3476.0,8686.4,,2.499,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.499,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1D4D167B-6111-413C-906A-D5441B083B10.jpg
17772696652,"Mar 18, 2026, 9:41:49 PM",Afternoon Run,Run,"Pre exam procrastination run
(1/3 out of the trenches)",3003,9.25,,,false,,,,,,3003.0,3003.0,9258.3,,3.083,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.083,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/BE9B86E0-6990-40EF-8F56-504AAB083424.jpg
17738381453,"Mar 16, 2026, 3:35:03 AM",Night Run,Run,"",3153,9.65,,,false,,,,,,3153.0,3153.0,9656.1,,3.063,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.063,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/39E64906-1A0C-4939-84AC-C0D6A56748FD.jpg
17725718172,"Mar 15, 2026, 12:58:40 AM",Evening Run,Run,"",2759,8.36,,,false,,,,,,2759.0,2759.0,8368.6,,3.033,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.033,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/DAE0577E-7BDC-45D4-8511-778E8EB45611.jpg
17713419199,"Mar 13, 2026, 11:09:41 PM",Evening Run,Run,Fml why is the one weekend I’m in the trenches st pattys day now I am getting fomo💔💔💔💔,3201,9.81,,,false,,,,,,3201.0,3201.0,9817.0,,3.067,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.067,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/C36BE617-0C1E-48A3-B920-6FD54B9ECECE.jpg|media/5154F5E2-E11D-45AA-BFDD-A3A4E265B09F.jpg
17703850316,"Mar 13, 2026, 1:55:41 AM",Night Run,Run,"Fueled by my hatred for 6.3900 exam writer wtf even was that exam…

Course 15 here I come! (Surely I can’t fail out of Sloan too…)",1804,5.48,,,false,,,,,,1804.0,1804.0,5488.2,,3.042,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1AFEF539-869C-46C9-B5BA-4985F5890C21.jpg
17692252492,"Mar 12, 2026, 12:45:48 AM",Evening Run,Run,"",3660,9.81,,,false,,,,,,3660.0,3660.0,9817.0,,2.682,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.682,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/7C926E0E-C358-44C8-B911-5F71F98F8B67.jpg
17679070997,"Mar 10, 2026, 10:17:35 PM",Evening Run,Run,"",3440,10.46,,,false,,,,,,3440.0,3440.0,10460.8,,3.041,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.041,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/EA77DAF4-BB58-4B13-87E8-E4E15D5E448B.jpg
17679065041,"Mar 9, 2026, 10:38:00 PM",Evening Run,Run,"",2152,6.43,,,false,,,,,,2152.0,2152.0,6437.4,,2.991,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.991,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E56B889A-B231-441D-975E-4FFC3E2FC1DD.jpg
17655073222,"Mar 8, 2026, 11:14:49 PM",Evening Run,Run,"",3355,10.28,,,false,,,,,,3355.0,3355.0,10284.4,,3.065,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.065,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/0CA232A4-9A01-4260-954B-0AF41CD9A543.jpg
17642124276,"Mar 7, 2026, 11:24:34 PM",Evening Run,Run,"",2234,6.76,,,false,,,,,,2234.0,2234.0,6759.3,,3.026,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.026,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1D24EEC6-8006-4114-AFE2-0E4E7F83FB1B.jpg
17619527805,"Mar 5, 2026, 11:24:56 PM",Evening Run,Run,"",3169,9.65,,,false,,,,,,3169.0,3169.0,9656.1,,3.047,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.047,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/DD14E412-5DD5-49A5-8273-A2E2D3A642D3.jpg
17608692752,"Mar 5, 2026, 2:33:38 AM",Night Run,Run,"",2305,6.72,,,false,,,,,,2305.0,2305.0,6720.2,,2.915,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.915,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C1A65419-715B-4999-8242-0A38A87E79DC.jpg
17595041484,"Mar 3, 2026, 11:27:04 PM",Evening Run,Run,"",2953,9.17,,,false,,,,,,2953.0,2953.0,9173.3,,3.106,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.106,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/E312415E-A994-4180-A541-5CCEA267FF6D.jpg
17582465010,"Mar 2, 2026, 11:48:13 PM",Evening Run,Run,"",2904,8.85,,,false,,,,,,2904.0,2904.0,8851.4,,3.048,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/5B72DFEB-B497-4520-A243-70E77555DF68.jpg
17582458560,"Mar 1, 2026, 11:58:48 PM",Evening Run,Run,"",2223,6.92,,,false,,,,,,2223.0,2223.0,6920.2,,3.113,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.113,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/E8DDA0E4-0716-41F0-9AF7-0924DF03DDE9.jpg
17558840312,"Feb 28, 2026, 11:29:29 PM",Evening Run,Run,"",2759,8.36,,,false,,,,,,2759.0,2759.0,8368.6,,3.033,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.033,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/D672FC7A-EF47-4269-8AD9-1F8B1503492F.jpg
17546129236,"Feb 27, 2026, 9:45:16 PM",Afternoon Run,Run,"",2908,8.85,,,false,,,,,,2908.0,2908.0,8851.4,,3.044,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.044,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/D742DF98-1999-4CAD-A9E5-1820BD53A7CD.jpg
17536508953,"Feb 26, 2026, 11:57:08 PM",Evening Run,Run,Lit,2813,8.53,,,false,,,,,,2813.0,2813.0,8529.5,,3.032,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.032,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/FC5586CE-DA8B-4D8B-B60B-31D133DF41B8.jpg
17524662646,"Feb 25, 2026, 11:09:13 PM",Evening Run,Run,"",2965,9.05,,,false,,,,,,2965.0,2965.0,9054.4,,3.054,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.054,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/ECD4611C-95E8-4700-98B9-DC74E2B62A2B.jpg
17524667931,"Feb 24, 2026, 11:29:00 PM",Evening Run,Run,"",1804,5.47,,,false,,,,,,1804.0,1804.0,5471.8,,3.033,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.033,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/F0A6ADC0-87B0-4FC6-BA29-64959A7AF8A1.jpg
17501096500,"Feb 24, 2026, 1:59:30 AM",Evening Run,Run,I hate the stupid bc gym plz open soon z center🥺🥺🥺🥺🥺🥺,1803,5.47,,,false,,,,,,1803.0,1803.0,5471.8,,3.035,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.035,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/BD0715F3-1F88-4C38-ADD3-C0AE78687E91.jpg
17489486669,"Feb 22, 2026, 11:30:09 PM",Evening Run,Run,"",1664,4.98,,,false,,,,,,1664.0,1664.0,4989.0,,2.998,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.998,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/45CE6A1B-736D-44FA-BF1F-3C2283D80807.jpg
17466868680,"Feb 21, 2026, 12:47:20 AM",Evening Run,Run,Over under 5 (miles not shots),2664,8.18,,,false,,,,,,2664.0,2664.0,8181.8,,3.071,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.071,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,0.0,,,,media/FB33805C-63F4-4BC2-BCC1-5689579C9D3C.jpg
17456239055,"Feb 19, 2026, 11:20:01 PM",Evening Run,Run,"",3914,11.88,,,false,,,,,,3914.0,3914.0,11884.8,,3.036,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.036,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/3FA0D5EC-44B6-4A18-BBAE-99E7BB1719DA.jpg
17456243589,"Feb 19, 2026, 1:52:00 AM",Evening Run,Run,"",1983,5.75,,,false,,,,,,1983.0,1983.0,5750.1,,2.9,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/C790CF39-0620-4325-AD38-332399921684.jpg
17441731672,"Feb 18, 2026, 12:15:50 AM",Evening Run,Run,Forgot to record yesterday but light jog,2406,7.14,,,false,,,,,,2406.0,2406.0,7144.0,,2.969,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.969,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17422462487,"Feb 17, 2026, 12:03:28 AM",Evening Run,Run,"",3178,9.76,,,false,,,,,,3178.0,3178.0,9760.5,,3.071,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.071,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/35AF1DCE-DA7E-4D27-8F4B-476E6B89034E.jpg
17400517991,"Feb 14, 2026, 11:35:48 PM",Evening Run,Run,"",3613,11.05,,,false,,,,,,3613.0,3613.0,11054.3,,3.06,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/051083AB-ED7D-43BA-B290-D6E0438E6231.jpg
17389287037,"Feb 13, 2026, 11:36:39 PM",Evening Run,Run,"",2904,8.45,,,false,,,,,,2904.0,2904.0,8451.2,,2.91,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.91,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/CBE4B419-2CDC-485A-B194-7A1B7D72247E.jpg
17379581104,"Feb 13, 2026, 12:09:11 AM",Evening Run,Run,"",2708,8.36,,,false,,,,,,2708.0,2708.0,8364.9,,3.089,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.089,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/81094550-EB0D-4B0A-91ED-091708B675C1.jpg
17368416829,"Feb 11, 2026, 11:11:48 PM",Evening Run,Run,"",3253,10.12,,,false,,,,,,3253.0,3253.0,10126.1,,3.113,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.113,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/8579C1AA-4E1E-4853-B4E5-1A3383C714EB.jpg
17356944190,"Feb 10, 2026, 10:58:57 PM",Afternoon Run,Run,"",2915,9.02,,,false,,,,,,2915.0,2915.0,9021.6,,3.095,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.095,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/1616E27E-5771-4C23-8A93-15CDD92EE630.jpg
17345355567,"Feb 9, 2026, 11:37:55 PM",Evening Run,Run,"",2715,8.26,,,false,,,,,,2715.0,2715.0,8259.7,,3.042,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.042,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/434F0A9F-6993-40B3-B2E8-69BC5AAE9F62.jpg
17334893156,"Feb 8, 2026, 11:24:52 PM",Sunday miles,Run,"",4255,13.01,,,false,,,,,,4255.0,4255.0,13018.5,,3.06,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/50C4769D-1D78-4AE3-B146-C2C7442C3AB8.jpg
